AGORA ID,Official name,Casual name,Link to document,Authority,Collections,Most recent activity,Most recent activity date,Proposed date,Annotated?,Validated?,Primarily applies to the government,Primarily applies to the private sector,Short summary,Long summary,Tags,Summaries and tags may include unreviewed machine output,Official plaintext retrieved,Official plaintext source,Official plaintext unavailable/infeasible,Official pdf source,Official pdf retrieved,Number of segments created,Applications: Agriculture and resource extraction,"Applications: Arts, sports, leisure, travel, and lifestyle",Applications: Broadcasting and media production,Applications: Business services and analytics,Applications: Construction and field services,Applications: Consumer goods,Applications: Education,Applications: Energy and utilities,Applications: Finance and investment,Applications: Government: benefits and welfare,Applications: Government: judicial and law enforcement,Applications: Government: military and public safety,Applications: Government: other applications/unspecified,Applications: Manufacturing and process automation,"Applications: Medicine, life sciences and public health",Applications: Networking and telecommunications,"Applications: Sales, retail, and customer relations",Applications: Security,Applications: Transportation,Harms: Detrimental content,Harms: Discrimination,Harms: Ecological harm,Harms: Financial loss,Harms: Harm to health/safety,Harms: Harm to infrastructure,Harms: Harm to property,"Harms: Violation of civil or human rights, including privacy",Incentives: Access to business opportunities,Incentives: Civil liability,Incentives: Criminal liability,Incentives: Fines,Incentives: Imprisonment,Incentives: Subsidies,Risk factors: Bias,Risk factors: Interpretability and explainability,Risk factors: Privacy,Risk factors: Reliability,Risk factors: Reliability: Robustness,Risk factors: Safety,Risk factors: Security,Risk factors: Security: Cybersecurity,Risk factors: Security: Dissemination,Risk factors: Transparency,Strategies: Convening,Strategies: Disclosure,Strategies: Disclosure: About evaluation,Strategies: Disclosure: About incidents,Strategies: Disclosure: About inputs,Strategies: Disclosure: Accuracy thereof,Strategies: Disclosure: In deployment,Strategies: Disclosure: In standard form,Strategies: Evaluation,Strategies: Evaluation: Adversarial testing,Strategies: Evaluation: Conformity assessment,Strategies: Evaluation: External auditing,Strategies: Evaluation: Impact assessment,Strategies: Evaluation: Post-market monitoring,Strategies: Governance development,Strategies: Government study or report,Strategies: Government support,Strategies: Government support: AI workforce-related,Strategies: Government support: For R&D,Strategies: Input controls,Strategies: Input controls: Compute circulation,Strategies: Input controls: Compute use,Strategies: Input controls: Data circulation,Strategies: Input controls: Data use,"Strategies: Licensing, registration, and certification",Strategies: New institution,Strategies: Performance requirements,Strategies: Pilots and testbeds,Strategies: Tiering,Strategies: Tiering: Tiering based on domain of application,Strategies: Tiering: Tiering based on generality,Strategies: Tiering: Tiering based on impact,Strategies: Tiering: Tiering based on inputs,Strategies: Tiering: Tiering based on planning ability
220,"William M. (Mac) Thornberry National Defense Authorization Act for Fiscal Year 2021, Division A, Title VIII, Section 801 (""Report on acquisition risk assessment and mitigation as part of Adaptive Acquisition Framework implementation"")","FY2021 NDAA, Division A, Title VIII, Section 801 (""Report on acquisition risk assessment and mitigation as part of Adaptive Acquisition Framework implementation"")",https://www.congress.gov/116/plaws/publ283/PLAW-116publ283.pdf,United States Congress,U.S. federal laws;NDAA provisions;FY2021 NDAA,Enacted,2021-01-01,,true,true,true,false,"Requires each Department of Defense service acquisition executive to submit to Department leadership a report on how they are addressing a series of risks in acquisition programs, including potential complications posed by Department system changes created by artificial intelligence. ","Requires each Department of Defense service acquisition executive to submit to the Secretary of Defense, the Under Secretary of Defense for Acquisition and Sustainment, the Under Secretary of Defense for Research and Engineering, and the Chief Information Officer a report on how they are assessing, mitigating, and reporting risks in acquisition programs.

Requires the reports described above to cover, among other risk categories, technical risks in engineering, software, manufacturing and testing; integration and interoperability risks posed by changes to Department systems created by artificial intelligence; and supply chain risks, including those related to cybersecurity and the defense industrial base's potential inability to produce technology and systems as needed.

Requires the Under Secretary of Defense for Acquisition and Sustainment to submit to the congressional defense committees a report on their own views, and the views of the service acquisition executives, with regard to the risk mitigation measures covered herein.",Risk factors: Reliability;Strategies: Evaluation;Strategies: Evaluation: Impact assessment;Strategies: Disclosure;Strategies: Disclosure: About evaluation;Strategies: Government study or report;Applications: Government: military and public safety,false,2024-05-14,https://www.congress.gov/116/plaws/publ283/PLAW-116publ283.pdf,false,,,3,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
159,"William M. (Mac) Thornberry National Defense Authorization Act for Fiscal Year 2021, Division A, Title XXXV, Section 3521 (""Maritime security and domain awareness"")","FY2021 NDAA, Division A, Title XXXV, Section 3521 (""Maritime security and domain awareness"")",https://www.congress.gov/116/plaws/publ283/PLAW-116publ283.pdf,United States Congress,U.S. federal laws;NDAA provisions;FY2021 NDAA,Enacted,2021-01-01,,true,true,true,false,"Instructs the Secretary of the Navy, in coordination with the Secretaries of specified departments, to assess solutions relating to illegal maritime activities, building on the ongoing Coast Guard assessment related to autonomous vehicles. ","Instructs the Secretary of the Navy, in coordination with the Secretary of the department in which the Coast Guard is operating and with the Secretary of Commerce, to assess the available commercial solutions relating to illegal maritime activities.

Requires the assessment to build on the ongoing Coast Guard assessment related to autonomous vehicles, and to consider other appropriate commercially and available technological solutions.

Requires the Secretary of the Navy to submit the report to the specified congressional Committees.",Strategies: Evaluation;Strategies: Evaluation: Impact assessment;Strategies: Government study or report;Strategies: Convening;Applications: Government: military and public safety;Applications: Government: judicial and law enforcement,false,2024-05-14,https://www.congress.gov/116/plaws/publ283/PLAW-116publ283.pdf,false,,,4,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
153,"William M. (Mac) Thornberry National Defense Authorization Act for Fiscal Year 2021, Division A, Title I, Section 164 (""Acceleration of development and fielding of counter unmanned aircraft systems across the joint force"")","FY2021 NDAA, Division A, Title I, Section 164 (""Acceleration of development and fielding of counter unmanned aircraft systems across the joint force"")",https://www.congress.gov/116/plaws/publ283/PLAW-116publ283.pdf,United States Congress,U.S. federal laws;NDAA provisions;FY2021 NDAA,Enacted,2021-01-01,,true,true,true,false,"Instructs the Executive Agent of the C–sUAS Office to develop a plan that speeds up the development of a counter unmanned aircraft system, to be deployed by 2021.","Instructs the Executive Agent of the Joint Counter Small Unmanned Aircraft Systems Office to develop a plan to develop and produce a counter unmanned aircraft system that can be deployed by 2021.

Requires that the selected systems use autonomous and semi-autonomous systems and
processes and meet current military and operational requirements.

Instructs the Executive Agent to ensure the developed plan will guide future programmatic and funding decisions for counter unmanned aircraft systems.",Strategies: Government study or report;Strategies: Performance requirements;Applications: Government: military and public safety,false,2024-05-14,https://www.congress.gov/116/plaws/publ283/PLAW-116publ283.pdf,false,,,3,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1283,Maintaining Innovation and Safe Technologies Act,Maintaining Innovation and Safe Technologies Act,https://www.congress.gov/bill/118th-congress/house-bill/8832,United States Congress,U.S. federal laws,Defunct,2025-01-03,2024-06-25,true,false,true,false,"Directs the Secretary of Health and Human Services to issue guidance by January 1, 2026, on Medicare payment requirements for remote monitoring devices with AI components that transmit health data for patient management and treatment.","Directs the Secretary of Health and Human Services to issue guidance by January 1, 2026, on Medicare payment requirements under part B of title XVIII of the Social Security Act for remote monitoring devices.

Mandates that the guidance specifically address devices that incorporate artificial intelligence components, such as continuous adjustment features.

Requires that these devices must transmit information to healthcare providers for the management and treatment of individuals to qualify for payment.","Applications: Medicine, life sciences and public health",false,2024-10-08,https://www.congress.gov/bill/118th-congress/house-bill/8832/text,false,,,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,"National Defense Authorization Act for Fiscal Year 2022, Section 227 (""Modification of the joint common foundation program"")","FY2022 NDAA, Section 227 (""Modification of the joint common foundation program"")",https://www.congress.gov/bill/117th-congress/senate-bill/1605/text,United States Congress,U.S. federal laws;NDAA provisions;FY2022 NDAA,Enacted,2021-12-27,,true,true,true,false,"Instructs the Secretary of Defense to modify the Joint Common Foundation Program. This is to ensure greater support to Department of Defense (DoD) components by increasing the number of AI companies eligible to provide support, and making it easier for DoD components to more easily contract with commercial AI companies. ","Instructs the Secretary of Defense to modify the Joint Common Foundation Program and to ensure that the Department of Defense (DoD) can more easily contract with commercial AI companies for better support in efficiently developing new capabilities and applications. 

Instructs the Secretary of Defense to facilitate an increase in the number of eligible commercial AI companies to support DoD components, including cybersecurity processes.

",Risk factors: Security;Risk factors: Security: Cybersecurity;Strategies: Government support;Strategies: Convening;Applications: Government: other applications/unspecified,false,2024-04-12,https://www.congress.gov/bill/117th-congress/senate-bill/1605/text,false,,,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,"National Defense Authorization Act for Fiscal Year 2022, Section 226 (""Review of artificial intelligence applications and establishment of performance metrics"")","FY2022 NDAA, Section 226 (""Review of artificial intelligence applications and establishment of performance metrics"")",https://www.congress.gov/bill/117th-congress/senate-bill/1605/text,United States Congress,U.S. federal laws;NDAA provisions;FY2022 NDAA,Enacted,2021-12-27,,true,true,true,false,"Instructs the Secretary of Defense to review, and establish metrics and objectives for, the potential integration of artificial intelligence into Department of Defense platforms, processes, and operations.","Directs the Secretary of Defense to study potential applications of artificial intelligence to Department of Defense platforms, processes, and operations, and to establish related metrics and objectives.

Specifies study and metric requirements related to AI-related skill gaps; modernization activities; exercises, wargames, and experimentation; logistics and sustainment; and business operations.

Requires the Secretary to report to Congress within 120 days after completion of the required study.","Strategies: Evaluation;Strategies: Government study or report;Strategies: Governance development;Strategies: Performance requirements;Applications: Medicine, life sciences and public health;Applications: Transportation;Applications: Consumer goods;Applications: Sales, retail, and customer relations;Applications: Business services and analytics;Applications: Government: military and public safety",false,2024-04-12,https://www.congress.gov/bill/117th-congress/senate-bill/1605/text,false,,,3,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
4,"National Defense Authorization Act for Fiscal Year 2022, Section 232 (""Pilot program on data repositories to facilitate the development of artificial intelligence capabilities for the Department of Defense"")","FY2022 NDAA, Section 232 (""Pilot program on data repositories to facilitate the development of artificial intelligence capabilities for the Department of Defense"")",https://www.congress.gov/bill/117th-congress/senate-bill/1605/text,United States Congress,U.S. federal laws;NDAA provisions;FY2022 NDAA,Enacted,2021-12-27,,true,true,true,false,Allows the Secretary of Defense to establish repositories of Department of Defense datasets relevant to AI development.,"Allows the Secretary of Defense to carry out a pilot program under which the Secretary establishes repositories of Department of Defense datasets relevant to AI development.

Requires data in the potential repositories to be accessible to appropriate public and private organizations for purposes of software and AI technology development for DoD procurement.

Requires repositories to include tools for correcting errors and gaps in data and evaluate model performance.

Requires the Secretary to report to Congress within 270 days after enactment whether the Secretary will, will not, or already has carried out the program.",Strategies: Evaluation;Strategies: Government study or report;Strategies: Pilots and testbeds;Applications: Government: military and public safety,false,2024-04-12,https://www.congress.gov/bill/117th-congress/senate-bill/1605/text,false,,,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
211,"National Defense Authorization Act for Fiscal Year 2022, Section 247 (""Reports and briefings on recommendations of the National Security Commission on Artificial Intelligence regarding the Department of Defense"")","FY2022 NDAA, Section 247 (""Reports and briefings on recommendations of the National Security Commission on Artificial Intelligence regarding the Department of Defense"")",https://www.congress.gov/bill/117th-congress/senate-bill/1605/text,United States Congress,U.S. federal laws;NDAA provisions;FY2022 NDAA,Enacted,2021-12-27,,true,true,true,false,Directs the Secretary of Defense to submit a report to and brief the congressional defense committees on recommendations made by the National Security Commission on Artificial Intelligence about the Department of Defense.,"Directs the Secretary of Defense to submit an annual report to the congressional defense committees on recommendations made by the National Security Commission on AI about the Department of Defense. The report shall cover the Secretary of Defense's intent to implement recommendations, plans for implementing recommendations including timelines and resources, and justifications for not implementing recommendations, including recommendations that are already being implemented.

Directs the Secretary of Defense to brief the congressional defense committees at least annually on progress in analyzing and implementing recommendations and any activities carried out in pursuit of the recommendations, including funding for each activity.",Strategies: Disclosure;Strategies: Government study or report;Applications: Government: military and public safety,false,2024-10-02,https://www.congress.gov/bill/117th-congress/senate-bill/1605/text,false,,,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
213,"National Defense Authorization Act for Fiscal Year 2022, Section 557 (""United States Naval Community College"")","FY2022 NDAA, Section 557 (""United States Naval Community College"")",https://www.congress.gov/bill/117th-congress/senate-bill/1605/text,United States Congress,U.S. federal laws;NDAA provisions;FY2022 NDAA,Enacted,2021-12-27,,true,true,true,false,Establishes the teaching of skills relating to artificial intelligence as an educational goal of the U.S. Naval Community College.,"Provides guidelines for the educational goals of the U.S. Naval Community College, including by naming skills relating to artificial intelligence and other digital technologies as a key focus of the college's educational programs.

Sets eligibility requirements for enrollment in, and graduation from, the college.",Strategies: Government support;Strategies: Government support: AI workforce-related;Applications: Government: military and public safety,false,2024-10-02,https://www.congress.gov/bill/117th-congress/senate-bill/1605/text,false,,,3,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
212,"National Defense Authorization Act for Fiscal Year 2022, Section 216 (""Improvements relating to steering committee on emerging technology and national security threats"") ","FY2022 NDAA, Section 216 (""Improvements relating to steering committee on emerging technology and national security threats"") ",https://www.congress.gov/bill/117th-congress/senate-bill/1605/text,United States Congress,U.S. federal laws;NDAA provisions;FY2022 NDAA,Enacted,2021-12-27,,true,true,true,false,Amends Section 236 of the FY 2021 National Defense Authorization Act by changing the structure of a steering committee on emerging technology and national security and featuring the intelligence community more prominently in the steering committee's responsibilities. ,"Amends Section 236 of the FY 2021 National Defense Authorization Act by adding the Director of National Intelligence as an official that can, with the Secretary of Defense, establish a steering committee on emerging technology and national security and receive recommendations from the committee. Amends members of the steering committee to consist of the Principal Deputy Director of National Intelligence, the Deputy Sector of Defense, the Vice Chairman of the Joint Chiefs of Staffs, and other appropriate officials. Adds that the Steering Committee shall be chaired by the Deputy Secretary of Defense, the Vice Chairman of the Joint Chiefs of Staff, and the Principal Deputy Director of National Intelligence jointly.

Amends the responsibilities of the steering committee by clarifying that the committee's strategy is to maintain the technological superiority of both the US military and intelligence community according to not only the National Defense Strategy, but also the National Intelligence Strategy and the National Security Strategy. Adds that the steering committee is responsible for making recommendations on any changes to the guidance for developing the National Intelligence Program budget and determining whether sufficient resources are available for the intelligence community, in addition to the Department of Defense, to defeat threats to the US.

Adds that the list of technologies classified as emerging technologies is to be determined jointly by the Secretary of Defense and the Director of National Intelligence. Adds the definition of intelligence community from the National Security Act of 1947.
",Strategies: Convening;Strategies: New institution;Applications: Government: military and public safety,false,2024-10-02,https://www.congress.gov/bill/117th-congress/senate-bill/1605/text,false,,,3,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
214,"National Defense Authorization Act for Fiscal Year 2022, Section 909 (""Digital talent recruiting officer"")","FY2022 NDAA, Section 909 (""Digital talent recruiting officer"")",https://www.congress.gov/bill/117th-congress/senate-bill/1605/text,United States Congress,U.S. federal laws;NDAA provisions;FY2022 NDAA,Enacted,2021-12-27,,true,true,true,false,Requires the Secretary of Defense to designate a chief digital recruiting officer tasked with improving the Department of Defense's recruitment of individuals with skills relating to artificial intelligence and other digital technologies. ,"Requires the Secretary of Defense to designate a chief digital recruiting officer.

Instructs the chief digital recruiting officer to identify Department of Defense skill gaps relating to artificial intelligence, distributed ledger technologies, cybersecurity, and other digital technology fields. 

Instructs the chief digital recruiting officer to lead the Department's efforts to close those skill gaps. 

Requires the chief digital recruiting officer to provide the congressional defense committees with an annual briefing on the Department's efforts to close those skill gaps. ",Strategies: Government support;Strategies: Government support: AI workforce-related;Applications: Government: military and public safety,false,2024-10-02,https://www.congress.gov/bill/117th-congress/senate-bill/1605/text,false,,,4,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
215,"National Defense Authorization Act for Fiscal Year 2022, Section 1509 (""Assessment of cyber posture and operational assumptions and development of targeting strategies and supporting capabilities"")","FY2022 NDAA, Section 1509 (""Assessment of cyber posture and operational assumptions and development of targeting strategies and supporting capabilities"")",https://www.congress.gov/bill/117th-congress/senate-bill/1605/text,United States Congress,U.S. federal laws;NDAA provisions;FY2022 NDAA,Enacted,2021-12-27,,true,true,true,false,"Mandates an assessment of US adversaries' cyber capabilities, including the potential effects of emerging technologies such as AI, and of the U.S. military's plans for potential offensive cyber operations during conflict.","Requires the Commander of Cyber Command, Under Secretary of Defense for Intelligence, and Under Secretary of Defense for Intelligence to assess offensive and defensive cyber capabilities of US adversaries and the U.S. military's plans for potential offensive cyber operations during conflict. One part of the assessment should cover the impact of emerging technologies such as AI. Requires briefing to the congressional defense committees.",Risk factors: Safety;Harms: Harm to infrastructure;Strategies: Government study or report;Applications: Government: military and public safety,false,2024-10-02,https://www.congress.gov/bill/117th-congress/senate-bill/1605/text,false,,,6,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
216,"National Defense Authorization Act for Fiscal Year 2022, Section 1511 (""Comparative analysis of cybersecurity capabilities"")","FY2022 NDAA, Section 1511 (""Comparative analysis of cybersecurity capabilities"")",https://www.congress.gov/bill/117th-congress/senate-bill/1605/text,United States Congress,U.S. federal laws;NDAA provisions;FY2022 NDAA,Enacted,2021-12-27,,true,true,true,false,Instructs various government departments to sponsor an analysis of cybersecurity tools and capabilities. Outlines which specific departments are involved in the analysis. Describes the features and tools that must be functional and applicable to the productivity within the government.,"Instructs various government departments to sponsor an analysis of cybersecurity tools and capabilities. Outlines which specific departments are involved in the analysis. Describes the features and tools that must be functional and applicable to the Department. Identifies the capabilities and usage of artificial intelligence and machine learning algorithms within the government. Focuses on analyzing software at the enterprise level, which enhances the productivity and capability of the government departments.",Risk factors: Reliability;Risk factors: Security;Risk factors: Security: Cybersecurity;Strategies: Governance development;Applications: Government: military and public safety;Applications: Government: other applications/unspecified,false,2024-10-02,https://www.congress.gov/bill/117th-congress/senate-bill/1605/text,false,,,3,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
217,"National Defense Authorization Act for Fiscal Year 2022, Section 126 (""Acquisition, modernization, and sustainment plan for carrier air wings"")","FY2022 NDAA, Section 126 (""Acquisition, modernization, and sustainment plan for carrier air wings"")",https://www.congress.gov/bill/117th-congress/senate-bill/1605/text,United States Congress,U.S. federal laws;NDAA provisions;FY2022 NDAA,Enacted,2021-12-27,,true,true,true,false,"Requires the Secretary of the Navy to submit to the congressional defense committees a 15-year acquisition, modernization, and sustainment plan -- including analysis of the role of advanced technologies in modernizing existing platforms -- for the carrier air wings of the Navy.","Requires the Secretary of the Navy to submit to the congressional defense committees a 15-year acquisition, modernization, and sustainment plan for the carrier air wings of the Navy.

Requires the plan to include an analysis of how advanced technologies such as Next Generation Jammer can be utilized to maximize operational use of existing platforms, particularly the EA-18G aircraft and the E-2D aircraft.  ",Strategies: Government study or report;Applications: Government: military and public safety,false,2024-10-02,https://www.congress.gov/bill/117th-congress/senate-bill/1605/text,false,,,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
218,"National Defense Authorization Act for Fiscal Year 2022, Section 246 (""Report on autonomy integration in major weapon systems"")","FY2022 NDAA, Section 246 (""Report on autonomy integration in major weapon systems"")",https://www.congress.gov/bill/117th-congress/senate-bill/1605/text,United States Congress,U.S. federal laws;NDAA provisions;FY2022 NDAA,Enacted,2021-12-27,,true,true,true,false,Requires the Secretary of Defense to submit to the congressional defense committees a report on the Department of Defense's efforts to ensure that appropriate military systems can operate autonomously in GPS-denied environments. ,"Requires the Secretary of Defense to submit to the congressional defense committees a report on the Department of Defense's efforts to ensure that appropriate military systems can operate autonomously in GPS-denied environments.

Directs the report described above to include a list of systems which can be upgraded with autonomy software; the timelines for doing so; the funding required for doing so; plans to leverage artificial intelligence for such systems; plans for ensuring the safety and security of such systems through testing, evaluation, verification, and validation; and a list of Department policies that would require modification to facilitate this project.",Risk factors: Safety;Risk factors: Security;Harms: Harm to health/safety;Strategies: Evaluation;Strategies: Disclosure;Strategies: Disclosure: About evaluation;Strategies: Government study or report;Applications: Government: military and public safety,false,2024-10-02,https://www.congress.gov/bill/117th-congress/senate-bill/1605/text,false,,,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,"National Defense Authorization Act for Fiscal Year 2022, Section 1531 (""Digital development infrastructure plan and working group"")","FY2022 NDAA, Section 1531 (""Digital development infrastructure plan and working group"")",https://www.congress.gov/bill/117th-congress/senate-bill/1605/text,United States Congress,U.S. federal laws;NDAA provisions;FY2022 NDAA,Enacted,2021-12-27,,true,true,true,false,"Instructs the Secretary of Defense to develop a plan for establishing AI-related information technology infrastructure, and to create a related working group.","Instructs the Secretary of Defense to develop a plan for establishing AI-related information technology infrastructure, including a technical plan and guidance, a governance structure with relevant guidance and policies, and prototype development and platform environments.

Instructs the Secretary to harmonize the required plan with various existing plans and strategies. Establishes a plan working group comprised of senior DOD officials.

Instructs the Secretary to assemble enterprise data sets in various AI application domains.",Strategies: Government study or report;Strategies: Government support;Strategies: Government support: For R&D;Strategies: Convening;Strategies: Governance development;Strategies: New institution;Applications: Government: military and public safety,false,2024-04-12,https://www.congress.gov/bill/117th-congress/senate-bill/1605/text,false,,,4,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1161,"James M. Inhofe National Defense Authorization Act for Fiscal Year 2023, Section 6718 (""Certification relating to information technology and software systems"")","FY2023 NDAA, Section 6718 (""Certification relating to information technology and software systems"")",https://www.congress.gov/bill/117th-congress/house-bill/7776/text,United States Congress,U.S. federal laws;NDAA provisions;FY2023 NDAA,Enacted,2022-12-23,,true,true,true,false,Requires heads of intelligence elements to certify IT systems' compatibility with AI before renewing or entering into new contracts. Mandates the Director of National Intelligence to provide guidance on incentives for the adoption of new technologies including additional funding and training.,"Mandates compatibility of information technology or software systems with new and emerging technologies, such as artificial intelligence.

Incentivizes adoption and integration of new technologies and decommissioning outdated systems, including potential funding enhancements.

Holds intelligence community personnel accountable for integrating new technologies, supported by training programs and evaluations.",Applications: Government: military and public safety;Strategies: Government support;Strategies: Government support: AI workforce-related;Strategies: Governance development;Applications: Government: military and public safety,false,2024-06-21,https://www.congress.gov/bill/117th-congress/house-bill/7776/text,false,,,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7,"James M. Inhofe National Defense Authorization Act for Fiscal Year 2023, Section 1554 (""Roadmap and implementation plan for cyber adoption of artificial intelligence"")","FY2023 NDAA, Section 1554 (""Roadmap and implementation plan for cyber adoption of artificial intelligence"")",https://www.congress.gov/bill/117th-congress/house-bill/7776/text,United States Congress,U.S. federal laws;NDAA provisions;FY2023 NDAA,Enacted,2022-12-23,,true,true,true,false,"Requires the Commander of the United States Cyber Command and the Chief Information Officer of the Department of Defense to develop a five-year implementation plan for rapidly adopting and acquiring artificial intelligence systems to support the Department of Defense.

","Requires the Commander of the United States Cyber Command and the Chief Information Officer of the Department of Defense to develop a five-year implementation plan for rapidly adopting artificial intelligence systems to support the Department of Defense. 

The plan shall: 

(a) Identify and prioritize AI systems and data that currently affect, or may benefit in the future, the Department's cybersecurity and cyber operations. 

(b) Lay out a plan to acquire AI systems and data identified in part (a).

(c) Identify relevant skill deficiencies.

(d) Identify opportunities to solicit AI system operator feedback.

(e) Identify and address long term technology gaps for the Department's cyber war fighting mission.

(f) Evaluate the risks posed by adversary AI-based attacks.

(g) Furnish a timeline with target milestones, investments, and required expenditures.
 
(h) Incorporate metrics to evaluate AI adoption.

(i) Identify further funding, authorities, and policies that may be necessary.

(j) Define a maturity model describing desired cyber capabilities independent of specific technology solutions.






",Strategies: Evaluation;Strategies: Government study or report;Strategies: Convening;Strategies: Governance development;Applications: Government: military and public safety,false,2024-04-12,https://www.congress.gov/bill/117th-congress/house-bill/7776/text,false,,,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
